context1,y
айтқандай сұхбат беруші мырза сияқты азаматтық некедемін деп жүрген жайсаңдарды біз де білеміз бірақ сол некеден өсім беретін үш балалы болып отырғанын көргеніміз де естігеніміз де жоқ әлдеқандай жағдай болса тізесін құшақтап қалмау үшін бір бала туатындары рас бұдан да азаматтық некемен тиіп отырған әйелдердің ақылсыз еместігін заңды некедегі отбасын қарық қылмаған адамның бұған да опа беруі неғайбыл екендігін түсінгендігін байқауға болады,1
ойды ой қозғайды қазіргі кезде еразаматтарымыздың бойынан еркекке тән ірілік көрінбейтіні ұлдардың берісі шеге мен балға ұстай алмайтыны әрісі өзінөзі қорғай алмайтыны бәз біреулері әскерге барғанда қиындыққа төзбей қашып кететіні туралы көп айтылады соның себебін зерделеп көрдіңіз бе біздіңше бір себебі көп отбасыларда балаларды тек әйелдер тәрбиелейтіндігінде сияқты үйде  анасы кейбір әкелер әр жерге барып азаматтық неке құрып жүрген соң немесе баланы жерге түскен дән сияқты өздігінен өседі деп ойлайтындықтан тәрбиелеуге қатыспайды бала бақшада  тәрбиеші апайы мектепте болса болмаса  кілең әйелдер міне осындай ортада тәрбиеленген ұлдарда ер мінезділік ірілік қайсарлық төзімділік сияқты қасиеттер де кемшін болатыны да заңдылық сияқты екі дананың ортасында өскен бала дана болады екі баланың ортасында жүрген қария бала болады деген сөздер бекерге айтылмаған ғой,1
демография ғылымының ірі өкілі әрі жүздеген жастарды тәрбиелеп өсіріп жатқан жоғары оқу орнының басшысы болған соң мтәтімов мырза елбасының өзі мәселе қойып отырған осындай сәтті пайдаланып құзырлы органдарға маман ретінде уәжді ой салмақты пікір айтқаны жөнақ еді туған топырағымыздағы табиғи өсімді көбейту үшін жас отбасыларына мемлекет тарапынан қолдау керектігі бала саны өскен сайын көрсетілер көмек түрлерін де көбейту керектігі туралы осы саланың майын ішкен мамандар айтпағанда кім айтуы керек,1
бір мысал үкімет былтырғы жылдың сәуір айында парламентке енгізген қазақстан республикасындағы мемлекеттік жастар саясаты туралы қазақстан республикасы заңының жобасы кейбір баптарының жастарды материалдық қолдауға қатысты ірі қаржыландыруларды талап ететіндігіне байланысты әрі қабылданбай жатыр көп мәселені оның ішінде демография мәселесін де осы заңды қабылдау арқылы реттеуге болатыны кімкімге де түсінікті жас отбасыларына бала саны өскен сайын қолдау көрсетуді көздейтін мұндай нормалардың  жылы қабылданған осы аттас заңда болғаны естеріңізде шығар,1
жас алаштың оқырмандары жартысынан астамы әйел екені даусыз халық санының өсуі туралы сөз болғанда қайдағы бір өнбес әңгіме ғана қозғалып жатыр деп ойламай бұл мәселені шешудің әлдеқайда салмақты сындарлы жолдары да ойластырылып жатқанын білуі керек аллаға шүкір мұндай ізгі ой игі істер баршылық отбасын қолдау бағытында мемлекеттік маңызы бар құжаттар қабылданып соған сәйкес ісшаралар жүргізіліп жатқаны қазақстан даму бағдарламасында да отбасын қолдауға тиімді демографиялық саясат үшін қолайлы нысанда аналар мен балаларға мемлекеттік қолдау көрсетуге қаражат табамыз деп сенімді түрде айтылғаны көңілге демеу болса керек,1
еңбек және халықты әлеуметтік қорғау министрлігінде отбасыларды мемлекеттік қолдау туралы заң жобасын әзірлеу үшін жұмыс тобы құрылып балалы отбасыларға жәрдемақылар төлеу мәселесі зерделенуде сұхбатты оқи отырып әлін білмей әлек боп жүретін адамдар туралы марқұм енем айтып отыратын бір мақал есіме түскені тышқан ініне кіре алмай жүріп құйрығына қалжуыр байлайды біздің кейбір еразаматтар да балашағасын баға алмай жүріп екі әйел алу туралы сөз болса елеңдесіп қомпаңдасып қалады ғой бұл жарияланым да халықтық мәні бар мәселені шешудің оң жолын нұсқауға емес әлгі ат төбеліндей желпеңбайлардың ісін ақтау үшін жазылған нәрсе деп қабылдадық,1
 ж,1
ұл,1
ер баланың өмірдегі орны туралы ой,1
осы күзде жоғары оқу орындарына түскен талапкерлер тізімін қарап отырып биылғы жылы да бағы жанғандардың ішінде қыз балалардың басым екендігін байқадым бұл жайт көңілімде көптен орнығып алған әлдебір алаңдаушылық сезімге тағы да қозғау салды,1
дұрысында ел болам десең  бесігіңді түзе деген ұлағатты сөзді басшылыққа алған әрі соңғы жылдары гендерлік теңдік мәселесіне мән беріп ерлер мен әйелдердің тең құқықтары мен бірдей мүмкіндіктері үшін жағдай жасалуы мақсатында арнайы заң қабылдап отырған ел үшін бұл жайды мақтан етерлік фактілердің бірі деуге болар еді алайда айдың да ақ жүзінде дақ болады демекші өмірдегі кейбір жетістіктердің ар жағында кейіннен әттегенай дегізетін ал таза қазақы тұрғыдан алғанда пайдасына зияны жағаласа жүріп сол жетістіктерімізді кемшілікке айналдыратын жайлар болатын сияқты,1
біздің бұлай деп ой түюімізге әсер еткен бірер жайды назарларыңызға ұсынайық сосын бірге ойласайық гендерлік даму мәселесіне арналған бір жиында мінберге көтерілген шешен біздің елімізде әйелдердің  пайызының жоғары білімі бар ал бүгінде жоғары оқу орындарында оқитын студенттер санын жыныстық белгісіне қарай салыстыратын болсақ қоғамымыздағы әйелдер ерлерге қарағанда әлдеқайда білімді деген тұжырымның шындығына көз жеткізе түсеміз  деді көтеріңкі леппен,1
бір қарағанда мақтанарлықақ жағдай кеңес дәуірі кезінде қол жеткіземіз деп ұмтылған межеміздің бірі  осы білім алудағы мамандық игерудегі теңдік емес пе еді әрі аксиомаға айналған әрбір қоғамды оның дамуында әйелдердің алар орны арқылы бағалауға болады деген түсінік те бар дей тұрғанмен де осы бір шындығында да мақтан етерлік жетістіктің ар жағында көңілге қаяу түсірер бір мәселелер бар екені ескерілмей жүрген сияқты солардың бірі  жұрттың бәрі айтаайта жауыр болған отырып қалатын қыздар мәселесі,1
менің бір жақсы апайым бар  үлпершектей үш бала тәрбиелеп өсірген ана бүгінде бір ұл бір қызынан бесалты немере сүйіп ұрпағының қызығын көріп отыр бір ғана уайымы бар ол  қазір жасы отыз бестен асып кеткен кіші қызының тұрмыс құрмағаны қызының ақылды тәрбиелі екендігін білетін жандар оның оң жақта отырып қалғанына таңырқайтыны рас олардың ойынша өз нанын өзі тауып жеп жүрген әрі көрікті әрі білімді қызға деген қызығушылық та көп болуы керек яғни олар кеңес кезеңіндегі тапшы тауарлардай тез өтіп кетуі керек сияқты көрінеді ғой сірә бірақ ол тауарларға ғана қатысты жай ал адамдар өмірінде бәрі басқаша екендігін осы апайдың әңгімесінен де түсінуге болады,1
күшқуатым барда балаларыма қолдан келген көмегімді берейін деп аратұра базарға баратыным бар  деп бастады апай әңгімесін  әдетте керекжарағымды алған соң балама қоңырау шала қоямын ол келіп алып кетеді бір жолы балам іссапарда жүргенде баруыма тура келді басында көтеріп әкете алмайтынымды ойлап көкөністің қажет түрлерінен май шұжықты шақтап қана аламын деп келсем де базар ішіне кірген соң қой қайтақайта келіп жүремін бе такси ұстармын деп күнделікті қажетті заттың бәрін алдым,1
базардан шығып жеңіл машина тоқтатайын деп қол көтеріп тұр едім қасыма жапжас жігіт келіп апай такси алмайақ қойыңыз сол ақшаңызды маған төлесеңіз мен жүгіңізді үйіңізге дейін маршруттық автобуспенақ жеткізіп тура есігіңізден кіргізіп беремін деді лыпылдап тұрған қандай адам деп сәл сезіктенсем де ауыл баласының қарапайым түрі жұпыны ғана киімі ол ойымнан тезақ арылтты такси есіктің алдына апарғанымен әрі қарай төртінші қабатқа көтерілудің де оңай еместігін ойлап келістім,1
дорбаларымды өзі айтқандай үйіме кіргізіп берген жас жігітті есіктің алдынан қайтарып жіберуге ыңғайсызданып үйге кіріп шәй іш балам деп едім маңдайының терін сүртіп ентігіп тұрған ол ауыл адамына тән ешқандай қулығы жоқ аңқылдақ мінезбен жақсы болды ғой таңертең оразамды да ашпап едім деп қуана келісті,1
ол бір үйдегі бес баланың үлкені екен әскерден келгеннен кейін ауылында екі жыл бойы бос жүріпті ауылда жұмыс жоқ екенін білесіз ғой  деді ол шәй үстінде ашыла сөйлеп  күн көру өте қиындап кетті біртебірте өзімнен кіші бауырларымның нанына ортақтасып жүргендей сезініп кетуге бел байладым өзімнен кейінгі қарындасым ақылы институтта оқиды оның ақшасын төлеу де әкешешеме оңай емес қолда малдары бар әйтеуір биыл тағы бір қарындасым мектеп бітірді оның да оқуы керек сен неге оқымадың  деп сұрадым сөйлеген сөзі орнықты өмірлік түсінігі бар жігітті оқығанда бір мамандықтың иесі болып шығар едіау  деген оймен,1
түсе алмадым ал ақылы оқуға мүмкіндік жоқ  деді ол мұңайып,1
 бала кезімде әкешешемнің ұлдар қара жұмыс істесе де күнін көрер қыздарымды оқытамын дейтіні есімде қалыпты содан да болар ақы төлеп оқытыңдар деуге бата алмадым,1
сонда өмір бойы осылай жұрттың жүгін тасып жүреді ме  деген ой келді маған менің ішкі ойымды оқып қойғандай ол оқымағаныма бір кәсіпті игермегеніме қатты өкінемін кейде бала керек болып туған соң неге оқытпады деп әкешешеме де өкпелеймін сүйген қызымнан да сол үшін айрылдым  деді,1
соңғы сөздерді айтқанда байғұс баланың даусы дірілдеп кетті  деп бейтаныс жігітті аяп отырған апай сөзін әрі жалғастырды,1
 бұл бала сүйген қызынан неліктен айрылуы мүмкін сірә ол оқыған қыз болып әкешешесі жігітті оқымады деп қомсынғанау,1
өзіне сұраулы жүзбен қараған маған апай кібіртіктей жауап берді,1
 қанша жерден аяғанмен қызымның арба сүйретіп күнелтіп жүрген адамға тұрмысқа шығуына мен де риза болмас едім ілуде біреуі болмаса қай атаана да сөйтері анық,1
апайға қарсы дау айта алмадық себебі соның алдында ғана бір оқиға тап осылай аяқталған еді министрліктердің бірінде қызмет істейтін құрбым институтты үздік бітіріп келген бір қыздың қызметке алынып өзінің қарамағына бөлінгенін оның білімділігін алғырлығын мақтан етіп айтып отыратын өзі жалғызілікті болған соң ба әйтеуір сол қызға бар ықыласниетімен құлап бауырына тартты бір кездескенімізде құрбым қуана тұрып жақында той болып қалуы мүмкін деп астарлады тіпті мен енді екінші анасындаймын ғой құдаларды шақырып жібергенім жөн болар деп күні бұрын алашапқын болып дайындалып та жүрді,1
бірақ бәрі басқаша болып шықты қыздың атаанасы жігіттің ешқандай білімі мамандығы жоқ екендігін қалалық коммуналдық шаруашылыққа қарасты бір мекемеде қарапайым жұмысшы болып жұмыс істейтінін естігенде қыздарының таңдауына бірден қарсы шыққан қыз жылағансықтаған бірақ әкешешеден асып қайда барады,1
мұндай оқиғалар өмірде сирек те болса кездесіп тұрады мені ойландырған осы оқиғаға өзі тұрмыс құрмаған отырып қалған қыз құрбымның қалай қиналғаны еді кезінде менің де әкешешем сенің жоғары білімің бар ол маймай шопыр екен деп қалаған жігітіме қосылуыма қарсы болған деді ол күйіне әңгімелеп  одан кейін ешкімді дәл солай ұната алмадым уақыт болса зырылдап өте берді қазір менің қатарымның алды немере сүйе бастады мен болсам өмірден жападан жалғыз өтетін болдым ал өмірде жалғыздықтан өткен қасірет жоқ екенін басынан өтпегендер қайдан білсін деп еді ол көз жасын сыға отырып,1
ол бұл әңгімесін қыздың әкешешесіне де барып айтыпты бірақ оларды райынан қайтара алмаған атааналарды түсінбеймін  деді ол сәтсіз елшілігінен кейін  уақыт деген демде өте шығады кәрі қыз деген аспаннан түспейтінін міне осындай жайлардың салдарынан пайда болатынын неге ұқпайды екен біздің министрлікке келіп көрсе ғой отыздан асқан қыздардың үйірүйір болып отырғанын,1
құрбымның сөзінің жаны барды бір ғана нақтылайтын жері  мұндай көріністің тек ол істейтін министрлікте ғана емес барлық министрліктерде орын алғандығытын сенбесеңіздер сондай мекемелерге шетінен кіріп көріңіздерші  өңкей білімді ақылды дәрежелі келбетті сымбатты қыздардан көз тұнады ал жақынырақ танысып жөн сұрасаңыз олардың ішінде отырып қалған қыздардың үлес салмағы әжептәуір екендігіне көз жеткізесіз олар неліктен отырып қалған,1
бұл жерде осы мәселе сөз бола қалса баршаға белгілі ерлердің саны әйелдерге қарағанда аз екендігінен басқа да факторлар бар екені ескеріле бермейді солардың бірі  оқыған білімді қыздардың теңін таппай қалуы әдетте екі жастың шаңырақ көтеру туралы шешімі тек көзсіз сезімге ғана емес көзқарастарының ұқсастығына ақылпарасатының деңгейлестігіне қабілетбілімінің шамаластығына да негізделеді емес пе атам қазақ тең  теңімен тезек  қабымен деп сондықтан айтқан болар ал оқыған білімді дәрежелі адам мен не айналысқан кәсібі жоқ не игерген мамандығы жоқ екі адам бірбірін қанша жақсы көріп тұрғанымен сыртқа шығарып айтпаса да іштей өзара теңсіздіктерін сезіп бірбірінің алдында қолайсызданып тұрары анық мұндай қолайсыздық екеуара сезімге түсер жегі құрттай  ішінен кеулеп жеп түбі бір жерді жарып шығатыны тағы анық,1
иә табиғатта бәрі де тепетеңдікке құрылған малға шабады деп қасқырларды құртып жіберсек дала санитары аталған аңның атқарар қызметі ақсап қалады жетпісінші жылдардың басында қытайлықтардың егінді жейді деп торғайларды қырып тастағаны қаншалық табиғи экономикалық зардаптарға әкеп соққаны да талай айтылды бәлкім бұл жерде мұндай параллель жүргізу онша сәтті де емес шығар бірақ маған қыздар мен жігіттердің өзара қатынасында да осындай бір тепетеңдік сақталуы керек сияқты көрінеді де тұрады,1
айналайын атааналарымыздың ұл баладан гөрі қыз балаларын оқытуға тырысатынын басқа да себептермен қоса бөтен елге барғанда еңсесі тік болсын күні басқаға түсіп жалтақтамасын деген қамқор көңілінен туындаған деп түсінуге болады жоғары оқу орындарында оқитын қыздарымыздың саны басым болуының бір себебі сол болса керек,1
солай бола тұрғанмен де,1
қыздарымызбен бірге тіпті олардан да бұрын ұлдарымызды ойлайық оқытайық жақсы тәрбие берейік деген бастама көтерілуі керек деген ой келеді бұл жерде сөз институт бітіргенде берілетін бір жапырақ қатырма қағаз туралы болып отырған жоқ мәселе  оқыған адамның ойөресі де өсетіндігінде дүниетанымы кеңейетіндігінде рухани тұрғыдан байып жауапкершілік сезімінің артатындығында сөйтіп ұлдарымыздың білімді байсалды мәдениетті өзін ғана емес отбасын да асырай алатын мамандық иесі аяғына нық тұрған азамат болып шығатынында үлпілдетіп қыз тәрбиелеп отырған қай атаана болашақ күйеу баласының осындай болуын армандамайды,1
мал таппайтын еркек жоқ  құрарын айт дейді халық даналығы,1
қай заманда мал табу үшін білім керек кәсіп керек іскерлік керек бұл қасиеттерді арба сүйретіп вокзал басына келіпкеткен машиналардың орнын көрсетіп немесе біреудің жүгін тасып жүріп бойға сіңіру мүмкін емес екені түсінікті ендеше ұлдарымызды оқытайық және оларды рухани байытып бойында отбасының бақытты да бақуатты өмірі үшін жауапкершілік сезімін тәрбиелейік ер адам әйелінің балаларының алдында беделді болған отбасы бақытты ал бедел адамға білім арқылы сол білім қалыптастырар бай жандүниесі терең танымы балашағасын асырай алар кәсібі мен отбасына жасар қамқорлығы арқылы келеді біз әйел ерге қарайтын елміз ғой ерлеріміз жерге қарамайтын болуы үшін ең алдымен ұлдарымыздың тәрбиесіне көңіл бөлейік оларды оқытайық кәсіпке баулиық қымбатты атааналар,1
 ж,1
ұят туралы,1
ұят болады әкешешенің аузынан шыққан осы сөздердің тереңіне үңіліп мағынасын зерттеп жатпайақ әлдебір шетін әрісі елжұрт ағайынтуған досжаран алдында берісі сол сәтте ескерту жасаған адамның алдында өзіңді қысылтыпқызартатын істерден сақтандыру екендігін кімкімде бала кезденақ түсініп өседі түсініп қана қоймай ұятты адамдықтың өлшемі етіп өмір сүретіндер қаншама әдетте маманға берілетін мінездемеде оның ақылдылығы білімділігі мен біліктілігі қалай бағаланса адамға берілетін мінездемеде оның кісілік қасиеттеріне  әдебіне арұяттан аттамайтынына ерекше мән берілетіні бекер емес ұятсыздың қасында жүрсең бір күнде мың өлесің дейді халық даналығы сондықтан да ондай жандардан іргесін аулақ салып жас ұрпақты тәрбиелеуде арсыз қолым істегеннен арлы бетім ұялды деп күн кешудің қорлығын үнемі еске салып отырған,1
бұл сөздердің әсіресе қырық үйден тыйымы бар қыздарға қарата көбірек айтылатыны және рас ашықшашық киім киме ұят болады жеңілтек болма ер адамның алдында ойқастама сүйреңдеп сөйлеме үлкен кісінің сөзін бөлме деген толып жатқан тыйымдардың ар жағында бірақ ауыз уәж тұрады  ұят болады оның жөні де бар аз күнгі қонақ деп бетіне келмей үлпілдетіп өсірген қыз баланың бір шалыс басуы әдептен бір аттауы еркек шатасса әшкере болар әйел шатасса масқара болар дейтін қазекем үшін өліммен тең сондықтан да халықтық педагогика қыз баланы қасықтап жиған абыройды абайсыз ісімен ақтара салудан қорғаштап осылай әсіре сақтық танытады,1
ұлы абай отыз алтыншы қара сөзінде пайғамбарымыз салалаһу ғалайһи уәсәләм хадис шарифінде айтыпты мән лә хаячүн уәлә иманум ләһу деп яғни кімнің ұяты жоқ болса оның иманы да жоқ деген шын ұят сондай нәрсе  шариғатқа теріс я ақылға теріс я абұйырға теріс бір іс болады дейді ал мұсылман үшін имансыз болудан асқан жаза бар ма содан да болар аратұра айналамызда болып жататын ұятты келеңсіз жайларды көргенде солар туралы естігенде адамдар ұят болады деген уәжді түсініп қана қоймай ойға алған ісінің нәтижесін салдарын алдымен ұят таразысына салып көрсеші деген ой келеді әй осыным үшін ұятқа қалып жүрмеймін бе деп ойланса ше онда өмірде болып қалатын ұятты жайлар азайып қоғам имандылыққа бет бұрар ма еді,1
жаратушымыз пендесіне дарытар қасиеттерді адамның бойында сіңіргенде ақылды  миына мейірімді  жүрегіне қондырып ұятты бетінің ұшына жайғастырыпты деген аңызды оқығаным бар әлденеден ұялыс тапқанда бетіміздің ду ете қалатыны содан болар ұялмайтын адамдар туралы айтылатын қызаруды білмейді екен беті қалың екен деген сөздердің төркіні де сонда жатса керек,1
философиялық сөздікте ұят деген ұғымға моральға жат қылықтар жасаған кезде адам бойында пайда болатын сезім ұят сезімін тудыратын жат қылықтар қоғамдықтарихи сипатта және мораль нормаларының эволюциясына тікелей қатысты болады ұялған адамның белгілері  бетінің қызаруы төмен қарау бетін басу деген анықтама беріледі мұның өзі қазақтың сан ғасырлық өмір елегінен өткізіп тұжырымдаған пенденің ұяты бетінде ұяттың салмағы мың батпан бетті бастым қатты састым деген сөздерімен үндесіп жатқаны ұяттың мәңгілік категория екенін айғақтайды,1
ұят  адамзаттың жанына тыншу бермей ойландырып келе жатқан ұғым екендігіне ежелгі ойшылдардан мұраға қалған қанатты сөздер дәлел даналық сөздерді кім қалай қашан айтса да бір нәрсенің басы ашық  оларда ұят ұғымы мен адамдық адалдық имандылық ұғымдары қатар тұрады бірде ұят нәрсе істеген адам ең алдымен өзінен ұялуы тиіс демокрит ұят  адамдықты танытатын ең бастапқы белгі платон деп адамның адами қасиетін биіктетсе бірде заңмен тыйым салуға болмайтын нәрсеге кей уақта ұят тыйым салады сенека деп ұяттың күшін аса жоғары бағалайды ұят  адам өз мінезқұлқынан басқалардың жиренуін көргенде оның бойында пайда болатын мұң деп тұжырым жасайды бенедикт спиноза ал эразм роттердамскийдің ұят дегеніміз  адалдықтың масқара болып қалмайын деген қорқынышы деген анықтамасы ұят сезімінің мәнін одан әрі аша түсетін сияқты шындығында да адалдықтан аттау  ұятқа қалуға апаратын жол емес пе,1
ұлыларды толғандырып ұлтымызбен ғасырдан ғасырға бірге жасасып келе жатқан осындай ұлы қасиет туралы бүгінгілердің ұғымтүсінігі қандай екен деген ой келетіні бар ол маған біртебірте азайып бара жатқандай көрінеді кейде сіздерге ше аялдамаларда оқу орындарының алдында үйіріліп тұрған бозбалалардың даурыға айтқан әңгімелерін құлақтарыңыз талай шалған болар естіген жан ұялады себебі екі сөздің бірі  былапыт боғауыз өздері еш ұялмайды қыздар тұрса да таяу жерде ғана үлкендер бөтен адамдар тұрса да бірде солар құралпы бір жасөспірімнен былапыт сөз қосып сөйлеулерінің мәнісін сұрадым олардың ұғымынша әкеден шешеден түк қалдырмай одан қалды басқа тілдердегі былапыт сөздерді араластырып сөйлеу  еркек болғанның белгісі көрінеді сонда ол балалардың әкелері еркек болудың боғауыз айтумен немесе темекі шегіп шырт түкіріп тұрумен өлшенбейтінін түсіндірмей ме екен деп ойлаймын тағы,1
әдетте аялдамалардағы үлкен адамдар ондай сөздерді естімеген сыңай танытып тұра береді өткенде өз ортамызда осы тақырыпқа әңгіме туындап олар жасөспірімдер әй дейтін әже қой дейтін қожа жоқтығына әбден үйренгендіктен өздерін батыл ұстайды сондайда үлкендер неге ескерту жасамайды деген сұраққа жауап іздедік және бұл жай қызуқандылықпен емес талай ескерту жасап балалардың ұялыс тауып қалғанын көрген адамның аузынан шығып еді сонда ішіміздегі жасы үлкендеуіміз қайтемін қан қысымымды көтеріп дегені,1
шындығында үлкендер осындайда балам бұлай сөйлегенің ұят болады деп неге айтпайды екен әкешешеміздің өзімізге айтқанын жас ұрпаққа енді біз айтуымыз керек қой қанша былапыт сөйлесе де негізінен олар тексіз көргенсіз біреулер емес өз балаларымыз бар болғаны еркек болғанын дәлелдегісі келіп тұрған жасөспірімдер екенін ескере бермейтініміз неліктен үйде әкешешесі мектепте университетте ұстазы көшеде тап сондай ұлқыз өсіріп отырған біздер ересектер қалқам ұят болады деп айтып отырсақ жасөспірім балалар періште ауыздарын ластап тап осындай ұятсыз сөздер айтуын қояр еді деп ойлаймын бірден болмаса да біртебірте өздерін көпшілікте ұстау мәдениетін игерер еді,1
ұлдар қыздардан ұялмайды дейміз ұялмауының себебі неде деп ойланып көрейікші аруларымыздың нәзіктігін ер адам аялағысы қорғағысы келіп тұратын нәзіктігін жоғалта бастағанынан емес пе өздері ашықшашық киінуден сол арқылы жалаңаш тәндерін жарнамалаудан қымсынбайтындығынан ба әлде бойжеткендеріміз мықынынан келетін джинси шалбардан отырған кезде іш киімдері көрініп тұратынын ұят санамайтынын байқаған шығарсыздар сонда олардың шешелері қызым былай киінген ұят болады демей ме екен,1
жаздыкүні көршім автобус ішінде бір жолаушының жолақысын төлеуге берген тиыны алдыңғы орындықта отырған қыздың сондай жартылай ашық джинсиіне түсіп кеткені туралы айтып келді автобус толы адам қырантопан күлкіге батыпты да қалыпты көп ішінен арзан күлкі іздегендер де табылып әпер тиынды ойбұй енді қалай аласың өзің әпересің бе әлде деп әбден қылжақтапты киім киісін жақтырмай отырсам да бір сәтте бейшара боп қалған қызды аяп араласуға тура келді  дейді көршім  жарайды қойыңыздар өзіне осы да сабақ болатын шығар дұрыстап киініп жүрсең жұрттың мынадай мазағына қалмас едің дегенімде ебедейсіз ыржиып тұрған қыз жылап жіберді дейді,1
тыңдап отырып бір жағынан автобус толы адамның күлкісіне қалып қорланған жас қызды аясам екінші жағынан осы жайдың алдын алуға болар еді ғой айналасындағы жанашырлары анасы апажеңгелері неге айтпаған деген ой келді жастардың орынсыз істерінің жөнсіз қылықтарының ар жағында көп жағдайда үлкендердің де кінәсі бар екендігін мойындауымыз керек дер кезінде айтпауымыздың түсіндірмеуіміздің керек жерде шек қоя білмеуіміздің салдары ұлдарымызды дарақы қыздарымызды сорақы етіп көрсетер жайларға әкеп соғатынына бұдан да басқа толып жатқан мысалдар келтіруге болады,1
әуел баста дауыс international деген топтың көгілдір экранға ахмет жұбановтың қарлығаш әнімен шыққаны жұртшылықтың есінде болар талай дүлдүл әнші шырқаған сұлу әнді төрт қыз тіптен құлпыртып жіберді ән мен әншілердің ішкісыртқы сұлулығы бірбірімен әдемі қабысып тыңдармандарды бірден баурап алды төрт қыз қатысатын концерттерді қалт жібермеуге тырысатын талай жан олардың жанкүйеріне адал тыңдарманына айналды қасыкөздері қиылған сүпсүйкімді төрт аруға қарасаң көз тоймайтын киім киісі де келісті өздерін ұстауы мен ән айту мәнері де ерекше ел алдындағы әдебі де әдеміақ еді көрген адамды сүйсіндірмей қоймайтын,1
өкінішке қарай қазір мүлде олай емес әлдебір дүлей күш төрт қызды күрт өзгертіп жібергендей бір жазда кенеттен торсиып шыға келген төстерін жарымжартылай ашып тастап ирелеңдеп қылмыңдап тұрған қыздарды көргенде әйелге қарата айтылатын ең жағымсыз теңеу өздігінен ойға оралады шетелдік әншілерге ресейлік виагра сияқты топтарға еліктеп әнімен әуенімен баурауды емес жалаңаш тәнімен назар аудартуды мақсат ететін осындай әншілердің клиптерін көргенде осы қыздардың әкешешелері бар ма екен төсекте аунап денелерін сипалап ыңырси ән айтуға әкелерінен ұялмайды ма екен деген ой келеді сіздерге ше,1
әлде әкешешелері қазақи әдеп нормаларын ұстаушыларды артта қалғандар деп санайтындардан ба екен,1
тәуелсіздіктің алғашқы жылдарында ұмыт бола жаздап қайта оралған наурыз мерекесін тойлай бастаған кезімізде қазақтың бесікке салу тұсау кесу келін түсіру беташар жасау ғұрыптары да сахналап көрсетіле бастады арада шамалы уақыт өткенде қаһарман баукең атамыздың келіні зейнеп ахметованың беташардың тап осылай сахналануына наразылық білдірген сұхбатын тыңдадым мейрамдарда жас келіннің рөлін әлі тұрмыс құрмаған өрімдей жас қыздар ойнайды беташарды қайтақайта жасағаннан оның тіпті еті өліп кетеді ғой ертең өзі ақ босаға аттағанда беташардың жас келінге жүктер салмағын да сезінбейді олар ұялыс тауып жүзі алаулап ибамен сәлем салудың орнына жиналғандарға жағалай қарап рөлімді қалай ойнадым деп қошемет күтіп тұрмай ма деген ой айтып еді,1
өкінішке қарай қазіргі қыздарымыздың арасында және оңсолын танымайтын жас емес оқыған білімді тәптәуір қызмет істейтін қыздардың ішінде беташар түгіл ақадал неке атаана батасымен отбасын құру мәселелеріне жеңіл қарайтындар көңілі қалаған еркекпен бірге тұра беруді ұят санамайтындар бар екені жасырын емес және ондай еркін қыздарды алыстан іздемейақ өз орталарыңыздан таба аласыздар өзім куә болған осындай жайлар туралы бұрын да бірнеше мәрте жазғанмын таяуда ғана тағы бір оқиғаның бел ортасында жүруіме тура келді қызмет орнында алғырлығымен іскерлігімен мақталып жүрген бір қызбен оның ортасы біле қоймайтын ұят ісіне  некелі әйелі қос бірдей баласы бар еркекпен жүріс жасап сүттей ұйыған отбасының шырқын бұзуына байланысты әңгімелестім,1
